date,rate,change_pct
2025-09-26,0.1866,0.0
2025-09-29,0.18752,0.49303322615219525
2025-09-30,0.18806,0.2879692832764569
2025-10-01,0.1883,0.12761884504943755
2025-10-02,0.18824,-0.03186404673394261
2025-10-03,0.18723,-0.5365490862728306
