date,rate,change_pct
2025-09-18,0.18965,0.0
2025-09-19,0.18757,-1.0967571842868562
2025-09-22,0.18717,-0.2132537186117056
2025-09-23,0.18729,0.06411283859593109
2025-09-24,0.18888,0.8489508249239108
