date,rate,change_pct
2025-10-01,0.1883,0.0
2025-10-02,0.18824,-0.03186404673394261
2025-10-03,0.18723,-0.5365490862728306
2025-10-06,0.18719,-0.021364097633935764
2025-10-07,0.18768,0.26176611998505184
