date,rate,change_pct
2025-09-11,0.1846,0.0
2025-09-12,0.18524,0.3466955579631614
2025-09-15,0.18745,1.193046858129998
2025-09-16,0.18834,0.47479327820751926
2025-09-17,0.18875,0.21769140915366414
