date,rate,change_pct
2025-09-03,0.18337,0.0
2025-09-04,0.18317,-0.10906909527186315
2025-09-05,0.18432,0.6278320685701777
2025-09-08,0.18498,0.35807291666667407
2025-09-09,0.18447,-0.2757054816737048
